Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
North America,NAC,,64.72717285,65.51582336,69.16818237,72.7410965,76.50305939,80.46089172,84.68269348,88.59176636,83.49610901,96.16494751,95.40667725,98.51708221,97.69924164,98.27124786,96.38952637,97.44396973,97.94187927,97.54998779,97.19857788,96.67063141,96.61837006,96.92456818,97.2928009,97.00222015,96.13153076,95.27947235,96.35281372,97.42340088,96.5774231,95.56981659,95.15583801,94.7077713,95.57904816,96.44391632,96.22769928,94.94953156,95.17680359,95.42003632,96.49819946,96.56378937,96.69848633,97.55657959,97.68280029,98.7940979,99.3840332,99.64803314,99.84397888,99.89411163,100.2000427,100.3628006,102.0411377,99.48959351,99.42211151
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,42.75654984,48.80004883,55.32012939,59.1987114,63.65042114,62.65000916,62.27640915,63.47373962,63.1359787,63.9551506,66.615242,70.8348465,68.79579163,68.08181763,67.4854126,66.32987976,65.97428131,66.80548859,,,,,,,,,,,,,,,,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,76.4344101,78.34882355,80.36292267,85.75653839,,,,,,103.6184235,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,,0.510599971,0.541859984,0.633050025,0.733139992,0.801750004,0.940079987,1.174819946,1.417150021,1.615360022,1.945749998,2.34262991,,,,,,,2.996759892,3.346199989,3.313970089,3.633290052,3.620660067,3.897480011,,,4.248980045,4.484039783,4.559999943,4.865729809,4.881780148,4.855720043,4.851429939,5.376460075,6.481969833,7.306879997,8.369790077,7.964039803,8.174799919,8.547559738,10.43871975,10.80780029,11.99291992,13.88062954,15.91345024,17.66456032,20.66537094,21.63504982,,,,,,21.92995071
Nigeria,NGA,2.873349905,3.109420061,3.496550083,4.163809776,,,,5.040790081,6.350319862,7.542310238,8.818750381,11.70328045,15.02239037,14.80202007,15.0536499,,22.91283989,23.89904976,,21.22190094,21.31710052,,,,,,,,,22.24407005,22.44351959,24.65007019,25.69856071,,31.16274071,31.73794937,30.81649017,27.3785305,31.6149807,35.73796082,40.33626175,41.01874924,43.93154907,52.22863007,41.94522095,43.53675842,38.77946854,,41.08354187,,45.67874146,46.96474838,,
Nicaragua,NIC,16.93740082,17.17679024,18.8665905,19.31905937,21.84407997,24.2372303,,28.70454025,,31.50756073,38.68368912,,36.01604843,40.66675186,38.14281845,38.26910019,37.82648849,40.34841156,40.34386826,38.65423965,,,,,,,,,49.45177841,54.93199921,56.15600967,59.29204941,63.508461,,67.30771637,70.26271057,70,72.822258,71.35508728,,70.775177,,,,,,,,,,,,,70.13974762
Netherlands,NLD,,67.97197723,71.65621185,74.74609375,77.75048828,79.79637146,84.31182861,86.41142273,88.42752838,89.05245972,90.62116241,91.80664063,93.41667175,95.96762085,98.60919189,99.18508148,113.2339935,115.0269623,115.5222778,117.3105469,118.9306488,120.0374374,120.8088913,122.1258698,135.3356171,134.2265472,131.5527649,126.7537994,124.6886215,120.5265808,120.9411163,121.7407532,119.2933731,119.2508621,116.0859299,116.514122,117.2781067,118.6061096,120.3820724,121.7433929,123.6553192,128.919281,110.3433533,,,114.7591476,113.6145782,115.7963715,114.8275909,115.0971222,136.9404449,136.8654175,140.9894409,
Norway,NOR,,81.70519257,82.67211151,89.18469238,89.26522064,90.3705368,88.94416809,89.83870697,91.01686096,93.74031067,94.75618744,95.61061096,96.60730743,97.97897339,99.23409271,100.0349197,99.96344757,98.70751953,98.01064301,99.80937195,104.7187729,107.1586533,108.9061508,113.6797028,124.6624374,113.3135529,111.7829895,114.1359711,117.3246765,120.9328613,118.0781021,116.0614319,114.66008,114.7267532,115.8985138,112.2022018,111.2596207,110.9085312,110.2936096,109.753891,112.2109985,112.6866302,111.2704926,112.6204224,111.3588409,113.4964981,114.9150696,115.0617294,115.5963135,116.8497696,117.2541885,117.8288879,117.9322586,
Nepal,NPL,,,,,,,,,,,,7.073999882,8.510970116,9.948559761,11.1641798,11.85309029,13.40614986,14.65032005,16.05846977,17.57624054,19.01556015,20.96212006,23.8678093,25.61606979,26.98843956,29.47850037,32.95159149,,,26.65228081,27.94994926,30.4525795,34.05654144,35.71677017,,41.04050827,39.51781845,39.88069153,46.19591904,47.00997925,55.60744095,59.73640823,64.91069794,67.36698151,69.29521179,70.29556274,73.2824707,76.62525177,,82.56067657,86.42500305,85.09714376,84.34871182,89.7309813
Nauru,NRU,,57.27273178,59.48276138,64.67391205,,,,,,,,,,,,64.02115631,,,,,,,,,,,,,,,50.99150085,45.42816162,45.54896164,48.72563934,39.29098892,44.50952148,61.82085037,53.3132515,64.71495056,,,,77.73851776,,81.95121765,,78.36991119,,,90.25110626,83.40547943,,97.14674377,91.36125946
New Zealand,NZL,77.70886993,78.16409302,78.89759827,79.25816345,79.28386688,80.94225311,82.01036072,81.36341095,,82.19010162,82.17584991,83.19033051,84.36824799,85.97785187,84.98124695,83.95362091,83.05838776,83.64608765,85.9223175,88.19302368,90.17848206,91.17102814,93.3421402,101.9927979,111.1051407,112.5542603,118.1599808,117.2062683,116.6156921,116.1854706,115.4553375,,121.6386719,123.2096176,118.7535172,122.798378,120.1782303,120.4255066,120.2246017,126.9878769,121.5789032,121.2133408,120.0569534,119.2448883,119.4166031,118.0877228,117.25634,116.7137527,116.2039871,123.9412613,120.2923126,120.6554718,117.8638763,
OECD members,OED,64.00868988,64.01541138,65.07106018,67.35321045,69.42366791,71.16751099,72.77594757,74.90968323,76.3877182,76.10733032,79.4054184,80.25821686,81.53037262,82.16723633,82.81813812,82.64430237,84.41452026,85.12068939,85.13379669,85.2587204,85.29438019,86.32913971,87.41900635,89.47052765,91.2321167,91.91309357,92.35083771,92.88755035,93.10733795,93.84416199,94.49107361,95.69934845,96.41221619,97.44199371,97.16401672,97.91407776,97.94950104,98.42904663,98.9384079,98.72096252,99.78058624,99.96672058,99.75720215,104.2515717,105.3290405,105.9568176,106.2194595,106.9691162,106.9528427,106.9419479,106.7800903,107.0156021,106.4076538,106.3755493
Oman,OMN,,0,0,0.086879998,0.164660007,0.303950012,0.43099001,0.913079977,1.776649952,2.852519989,4.307610035,6.257130146,8.475310326,10.72126007,13.29566002,16.82666969,19.48316002,22.37495041,25.40213013,29.4430294,34.68812943,41.46355057,47.47974014,53.7850914,59.50814819,62.74594879,65.28935242,66.57476807,68.82968903,71.68405151,77.72382355,79.82009125,80.86103058,82.2718811,,85.89835358,88.34519958,90.86904907,92.03752899,96.93094635,,115.3941879,111.0242691,110.6244583,,101.9001465,100.9443512,101.3405228,103.1821976,101.3291779,93.60771179,93.2710495,91.20336151,95.88075256
Other small states,OSS,35.38912964,32.64305878,33.46763992,34.40285873,35.37337112,35.86156845,36.70018005,37.97423172,38.17940903,37.82316971,37.95273972,38.27322006,38.68413925,39.56983948,40.07070923,40.65702057,40.77339935,40.71352005,40.81185913,41.2813797,42.79201889,43.94768906,44.72026825,45.78318024,46.55347061,47.82999039,48.55567932,49.59265137,52.56655121,50.2562294,51.80344009,52.99868011,54.30767059,57.20627975,56.90990067,58.05257034,59.31692886,60.65864944,61.33374023,62.7857399,65.50595856,64.34390259,65.77528381,66.57144165,67.61759949,68.40615082,69.25308228,70.2824173,71.01022339,71.72981262,72.18019104,72.39660645,72.50080872,
Pakistan,PAK,,6.187960148,6.450260162,7.132279873,7.362860203,8.101200104,7.986700058,8.227930069,8.334639549,8.331520081,8.458740234,8.507920265,8.633230209,8.749770164,9.185409546,9.83368969,10.50732994,10.88245964,11.21603966,11.73077011,12.06587982,15.16810036,17.40665054,,,,,,,,,,,,,,24.16089058,25.49818039,25.66147995,26.18322945,25.9987137,25.94795106,26.29248047,26.8828771,29.04804758,30.75945438,32.13708045,31.66984232,34.23969452,36.30700455,,38.20117539,39.22104323,
Panama,PAN,40.27661133,43.04372025,47.03504944,51.13444138,55.19546127,57.53250885,59.80337143,62.34220886,64.56201935,65.13124847,64.22917175,63.82447815,62.7857399,62.39673996,63.13951111,62.95283127,63.37509918,63.21770859,62.63132095,61.61225128,62.8490715,,,,,,,,,66.35009003,66.40875244,68.76925659,70.00852203,,69.83851624,70.00527191,70.26811981,70.44216919,71.85324097,73.62071991,74.82660675,75.11579132,,79.59403992,79.59590912,79.37526703,84.50868988,79.36123657,,,,84.71210374,,
Peru,PER,31.03583908,38.99039078,40.67053986,,38.90312958,65.4498291,74.20258331,48.52703094,52.92037964,54.95330048,54.67084885,54.97177124,54.67007828,,,58.16376877,,,,,,63.21363068,,,,65.09633636,,,74.61414337,75.56197357,77.48706818,80.3950882,81.64045715,75.59050751,80.28762054,81.10553741,84.31124115,87.09796906,88.31450653,91.02999878,93.39037323,94.48296356,92.35231781,97.95114136,96.50621033,97.27062988,99.23480988,98.57885742,97.35549927,97.01315308,97.41291809,98.80841827,99.1047287,107.51017
Philippines,PHL,,,,,,,,,,,,70.12052917,66.540802,68.52445984,68.34004211,68.78748322,63.87440109,66.02545166,64.62217712,68.04331207,72.54284668,,,,,,,,79.7990799,79.94229126,,80.77780914,85.37934113,87.00292206,88.72315979,87.58666229,85.04177856,83.76380157,84.24485779,87.35385895,,,,,89.86942892,90.01509043,90.82518724,88.67276764,86.40653795,91.59039704,93.04948303,91.26475711,97.41245525,95.6035872
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2783508,92.29989624,,,,95.89614868,,,,,,,,,109.1877518,112.3055191,,,,,,151.5449371,100.5540237,86.12637363,95.21857923
Papua New Guinea,PNG,5.08258009,,,,7.511509895,7.714409828,7.558259964,7.230060101,,,,,,,9.19519043,,9.356599808,9.714909554,10.01611996,10.37378025,10.53586006,10.92214966,10.71780014,11.7059803,12.17551041,11.03538036,,,16.95684052,,,,,,,,,,,,,,32.64109039,,,,,,40.08509064,,,,,
Poland,POL,,,78.08889008,79.15450287,80.40310669,,,,,,,,,,,,,,,86.39076233,87.28468323,87.08303833,87.72071075,94.13761139,95.53582001,94.51429749,95.16861725,97.99861145,98.45954132,99.31658936,99.66864014,100.4865723,102.0794601,104.0525589,99.05110168,100.7008133,99.78986359,99.59845734,99.41512299,99.13871765,99.62039948,99.93451691,99.88799286,109.3921585,107.9651794,107.5559769,107.4973068,108.0016098,109.4598312,108.7602768,112.3178406,109.8340988,107.5679398,
Pre-demographic dividend,PRE,6.59968996,6.63037014,6.924160004,7.313119888,7.570330143,7.992459774,8.379130363,8.798210144,9.589010239,10.35818958,11.26939964,12.45156002,13.67327023,13.81332016,14.11839008,15.66853046,16.26445961,16.6354599,16.49562073,16.0521698,16.06389046,16.27479935,16.37627029,16.44852066,16.55742073,17.21187019,17.21418953,17.2317009,17.62009048,18.01823044,18.55969048,19.59680939,20.41053963,22.0176506,23.29180908,24.27852058,24.99555016,25.24098015,27.85961914,29.97612,31.98678017,33.05413818,34.59307098,37.42539978,36.17438889,37.09555817,36.7082901,37.50328064,38.22132111,38.98112106,39.88307953,40.39076996,40.31430054,
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.04534912,89.787117,84.64855194,87.45214844,89.29387665,91.5745697,100.6428833,90.07189941,,94.15409851,,,,,115.1048431
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.72872162,,,,,,,,
Portugal,PRT,,32.37677002,35.75041962,38.96450043,43.02627182,49.04103088,55.18975067,56.9708519,59.05939865,54.77787018,45.04975128,,,,,,62.20872879,,60.82471085,,59.1821785,72.08187103,,100.6572266,106.6021118,110.4746017,115.0744476,,113.4051208,111.5048218,111.9889374,111.7112503,112.6238632,113.1362,100.0225372,101.1685867,99.90854645,103.0640106,104.7211685,107.5575485,109.0323868,109.9558563,110.9492569,119.4362335,115.0376129,116.4255905,115.259613,117.0940933,118.7934113,119.8897476,118.4380798,118.739357,123.5642319,
Paraguay,PRY,17.11116028,17.61665916,17.4965992,18.79163933,,19.88154984,20.91501045,22.73539925,24.21773911,,,,,,,,31.38054085,30.92131996,31.16086006,32.26660919,33.19509125,33.82667923,,40.71112823,42.48772812,45.95861816,48.37136841,52.04320908,56.28248978,62.85393906,66.01661682,69.54557037,70.99398041,68.60424805,70.15249634,70.32569885,70.31487274,70.60424042,72.27361298,73.31584167,75.15818024,77.88126373,85.30123901,,,,84.77391052,,,78.27612325,87.87898254,89.10517883,85.20475769,81.57119751
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,64.20818329,66.59793091,69.39781189,,74.43414307,77.79718018,80.66824341,82.52577209,85.01621246,88.52388763,89.94683838,91.96308136,92.34461212,91.88780212,91.64083099,91.0165329,90.75478363,89.87798309,89.33400726,89.08685303,89.65065765,89.90940094,90.81394196,91.01824951,91.69851685,92.09098053,92.98100281,92.9799118,92.52796936
Pacific island small states,PSS,47.95587158,49.93204117,51.89493179,53.68284988,56.73667145,58.89496994,60.09460068,61.59986115,62.19852829,62.91376114,62.68323135,62.00967026,62.91553116,62.76192856,61.69041824,59.98868942,59.95346069,60.87294006,60.71329117,60.52373123,60.53723145,61.36555862,64.22885895,64.50649261,64.60591125,64.5045929,64.29532623,62.09714127,61.82524872,63.14506912,62.47758102,62.45827103,64.95966339,65.74320984,66.0144577,65.91268921,67.26217651,67.06144714,68.58293152,70.8300705,72.68791199,73.25067902,72.81929779,73.28117371,73.89829254,74.2666626,74.41368866,74.71714783,74.9807663,75.23233795,75.23246765,75.27030945,,
Post-demographic dividend,PST,72.80838013,72.6736908,73.68595886,75.65229797,77.81546021,79.76599121,81.65706635,83.80989838,85.56848907,85.29586029,89.34355164,89.98040009,91.10224915,91.59970856,92.24449921,92.04428864,93.73053741,94.65006256,94.83560944,95.2473526,95.47644806,96.36238861,97.38040924,99.44023132,100.9964676,101.4560318,101.8797913,101.8576736,101.1355362,101.2332535,101.1383133,101.5678635,101.6845474,102.0785522,101.5804062,101.8105087,101.2862778,101.4231873,101.7340164,102.1510162,102.8088379,102.3973999,102.4119263,105.4949417,105.9128113,105.6594391,105.3575974,105.4700165,104.8211594,104.8497696,104.8464584,105.4055786,104.5362625,104.3665466
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,73.06555939,78.704422,76.22486877,79.31009674,83.69915009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,27.69231033,30.86171913,35.48902893,40.85652924,42.9694519,56.81175995,51.63285065,54.35089874,57.83840179,63.19189072,65.91143036,68.68527985,73.93963623,76.22531891,80.68242645,85.15924835,85.03382111,84.67349243,87.71434021,91.46764374,91.18591309,90.56658936,97.39189148,96.34674072,95.97332764,94.35495758,,95.44235229,95.51290131,98.23644257,98.19145966,98.54486847,100.5801392,101.1240692,102.3358765,101.7997437,100.8884583,102.3741608,99.5016098,99.40615845,96.59159088,102.6959229,100.2720108,97.82299042,102.8556824,102.0423813,102.7912292,101.6138992,106.1140518,106.6760025,95.89601135,105.5373917,
Romania,ROU,,73.41136932,73.96388245,78.62677765,80.75205231,,,,,,,,,,,,,,,98.75019836,100.377449,90.50524902,83.01058197,78.20075989,77.99198151,78.14118958,78.83628845,79.47222137,80.38108826,81.66613007,82.96927643,83.99793243,85.84721375,85.07762146,83.23792267,81.62523651,85.96665192,83.98158264,94.10282135,103.0929184,101.8379593,99.88307953,96.61382294,94.73764801,92.98542023,91.04186249,88.522789,88.49598694,86.56745911,86.5128479,86.84409332,86.4143219,83.28723145,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,90.08167267,,,,,,,,,94.48480988,87.73094177,86.10545349,85.62020874,85.55529785,85.57713318,88.445961,,93.4703598,94.49362183,95.15854645,94.71231842,95.53881073,95.56426239,96.9046936,98.37793732,99.69045258,91.98428345,92.28014374,92.78894806,91.61488342
Rwanda,RWA,,2.344229937,,,,,3.140990019,3.409179926,3.594419956,3.739880085,8.036549568,10.55344963,11.24240017,12.07833004,12.39803028,13.56083965,13.6984396,13.85748959,13.98147011,15.01051998,14.78709984,14.68537998,13.50899982,,,,,,,7.884170055,9.230380058,10.95495987,11.86878967,12.63206005,14.32394028,15.26597023,17.07055092,19.04990959,20.75548935,25.61227989,32.29875183,37.17367935,40.84217834,32.80025864,43.21792984,40.52585983,39.86299896,41.57582855,43.24822998,46.52238083,,47.01464081,47.50043106,48.77851868
South Asia,SAS,13.36581993,13.3980999,13.75951004,14.15371037,14.46848965,14.83605957,14.92016983,15.2842598,15.65406036,16.33782959,17.28244972,17.96936035,18.89521027,21.41641998,21.48999977,22.28544998,23.29692078,23.44763947,23.89175034,24.40398979,25.99320984,28.18117905,30.31183052,32.19461823,33.23912048,33.49745941,34.04040146,35.16186905,35.0333786,34.80955124,36.20574951,38.13286972,39.68848038,42.68740845,43.54008102,45.78297043,47.2780304,49.66262054,52.51530838,53.26467896,56.30804062,59.15750122,60.72362137,62.37812042,66.81452179,66.97120667,68.54308319,67.19480133,68.6757431,68.89341736,70.02646637,71.20485687,72.46331024,71.11283875
Saudi Arabia,SAU,,,,,,,,,,18.67687988,,,,,,,,,,,,,,,,,,,,,,,,,,87.59945679,,,,85.88118744,,,,93.98522186,99.68003082,103.4762497,106.1239471,106.6717529,106.6457977,103.9492722,102.5887833,102.5935593,119.6122971,
Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71081924,31.28689957,31.86824036,35.24459839,35.42559052,34.65494156,33.59965134,35.65887833,39.12372971,39.77886963,36.72341919,40.63703156,43.98812103,44.50503922,47.17332077,45.61167145,49.23284912,48.74885178,,,,,
Senegal,SEN,,5.145030022,5.629069805,,,,,,6.828919888,6.599259853,6.784379959,7.242499828,7.843259811,7.88560009,7.78937006,8.100879669,8.705340385,,9.158949852,9.648420334,10.00899029,,10.54720974,,,,10.90114975,10.70621014,10.85142994,11.74717999,12.30976009,12.65610027,13.89943981,,16.98000908,19.21719933,21.02065086,,27.16758919,,34.5202713,40.63240051,44.90533066,48.21332932,50.85557938,,,,,48.86703873,49.89646149,51.13473129,51.7507515,50.59471893
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.302049,109.1073176,109.1645349,108.0194673,107.7461974,107.0612644,107.4799423,107.0002365,105.3234329,104.2814102,102.7175369,102.884697,102.7745895,
Solomon Islands,SLB,4.30546999,5.540329933,,,,5.303110123,,,,,,,,,,,14.45032978,,,,10.89396,11.65202999,12.22222042,12.9456501,13.9428997,,,,,20.83779907,17.03393936,20.78931999,26.84572983,,,26.97240067,31.10061073,31.75967979,,,44.65039063,45.50827026,47.0464592,,,,,,,,,,,
Sierra Leone,SLE,,5.086619854,5.514550209,6.131080151,6.617300034,6.907889843,7.263949871,7.588630199,7.821489811,,,,,,11.32454967,12.04187965,,,12.91952038,11.01661968,11.1925602,11.27507973,,,,,,,,,,20.7053299,,,,,,,,,,34.00571823,40.39622879,35.86309052,,36.43624115,39.54679108,39.81110001,41.13412857,58.93503952,60.81182861,71.96233368,,
El Salvador,SLV,20.89500046,19.17204094,22.34977913,21.95857048,26.08568954,28.40547943,30.67111015,31.07716942,32.77571869,34.3891983,31.28661919,,,35.31744003,36.47993851,,,,41.36037064,39.23149109,,40.26828003,41.3009491,43.11769867,,,,,49.58639908,50.23942184,53.0771904,55.73402023,59.30709839,63.24245834,67.14853668,67.33455658,67.83618927,68.03526306,66.79801178,67.17559814,68.52142334,69.94148254,71.1367569,74.52532196,74.07064056,72.2793808,70.4188385,67.97267914,68.85195923,67.68469238,67.75231934,69.09264374,68.57151794,68.73763275
San Marino,SMR,,39.96212006,42.56314087,45.20795822,44.22583008,44.89627075,45.59872818,43.91172028,41.18518829,40.67919159,40.95037842,41.84897995,44.4524498,42.99269867,43.04734039,44.89488983,46.27907181,47.44816971,48.10855103,47.25185013,48.79468155,52.33644867,50.75556183,51.7050705,51.35387039,,54.41595078,56.11650085,,,50.67638016,,,,,,,,97.67234039,97.29257965,97.32066345,95.61550903,95.9369812,93.81526104,96.2962963,96.99842022,,,57.69231033,59.41130829,59.90956879,59.58747101,59.40074921,59.80754852
Somalia,SOM,,1.087190032,1.194700003,1.401769996,1.664999962,,2.623320103,1.367020011,1.449509978,1.893980026,2.228440046,8.474280357,8.918990135,8.693369865,8.784749985,7.946559906,7.174580097,,,,,,,,,,,,,,,,,,,,,3.885060072,,,,,,,,,,,,,,,,2.712690115
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.89337921,91.33805847,90.55368042,90.97592163,90.36589813,90.79186249,91.42247009,91.74004364,92.56535339,93.63925171,93.59768677,95.91898346,96.35437012,96.44020081,96.04985809,97.86959076,97.12297821,96.03121948,95.6989212,95.14846802,93.43512726,93.69361877,95.93995667,
Sub-Saharan Africa (excluding high income),SSA,10.95505047,11.02762032,11.30550957,11.60678005,11.75271034,12.05265045,12.35581017,12.65909958,13.26624966,13.81632996,14.57775021,15.58852959,16.75202942,17.14159012,17.67448044,19.11837959,19.92115974,20.22831917,20.05220985,19.45533943,19.82756996,20.1805191,20.13095093,20.29923058,20.60930061,21.3549099,21.6536293,21.7216301,22.21446037,22.47831917,22.74058914,23.83525085,24.35779953,25.43852997,26.71331024,27.6330204,28.50494003,29.14590073,31.27976036,33.15499115,35.13373184,36.37627029,38.0027504,40.66796875,39.75114822,40.38525009,40.05012894,40.53067017,40.91629028,41.67602921,42.47034836,43.02642059,42.9279213,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118800163,,,,7.847340107,,,,,,,,
Sub-Saharan Africa,SSF,10.95944977,11.03244972,11.31052017,11.61229992,11.75907993,12.05908966,12.36061001,12.66499043,13.27307987,13.82376957,14.58594036,15.59790039,16.76312065,17.15249062,17.68629074,19.1296196,19.9319706,20.23870087,20.06255913,19.46565056,19.83765984,20.19058037,20.14109993,20.30905914,20.61898994,21.36364937,21.66238022,21.72977066,22.22159004,22.48513985,22.74739075,23.84087944,24.36330032,25.44408989,26.71858978,27.6385498,28.50959969,29.15098953,31.28434944,33.15922165,35.13718033,36.37926102,38.00606155,40.67116928,39.75428009,40.38845062,40.05347824,40.53411865,40.91949081,41.67892075,42.47322083,43.02928162,42.93014908,
Small states,SST,42.14550018,40.60449982,41.52827835,42.34056854,42.95746994,45.75445938,47.2076683,48.27248001,48.81166077,48.97253036,49.85467911,49.11127853,49.30892181,49.81105042,49.88766861,50.49988174,50.90156174,50.67636871,50.9721489,50.99887085,51.91566849,52.74279022,53.24412155,53.5811615,54.39506912,55.56661987,56.3893013,57.28171158,58.90552139,57.50838089,58.77537918,59.75072098,60.92430115,62.9083786,63.01221085,63.86085129,65.0721817,66.25337982,67.03617859,68.30828094,70.74571228,70.04029846,70.87220764,71.15930176,71.93418884,72.28159332,73.14974976,73.72116089,74.05290985,74.62551117,74.57067871,74.64209747,74.57884216,
Sao Tome and Principe,STP,,11.45833015,13.84813976,,,,,24.60725975,,,,,,,,,,,33.53826141,,,,,,,,,,,,,,,39.40848923,40.88579178,44.90880966,,48.59733963,45.46023941,52.26781845,51.00413895,52.2468605,59.69498825,66.09422302,76.95014191,85.41712952,87.69847107,94.95166016,,81.50967742,,91.38971889,,
Suriname,SUR,,39.06613159,37.11101913,42.11729813,42.75365829,46.01972961,46.49985886,46.14575958,49.41056061,49.65790176,,,,,,,61.69441986,60.35625839,60.9396286,59.46979141,59.69108963,59.79634094,65.51628876,55.65256882,,,,,,,,76.18573761,83.32472229,,,78.31137085,80.78305054,81.70806122,81.03682709,76.94104004,81.38890839,80.51925659,80.68987274,80.73239899,79.41088104,81.25453949,,,,,,70.61519623,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,89.57090759,90.28492737,92.31511688,93.24598694,93.42463684,85.74333191,86.4875412,88.28108215,88.12463379,89.01715851,91.33583832,94.41365051,95.74401093,95.87122345,95.73600769,95.28253174,95.05325317,95.23027802,95.29025269,95.3833313,94.3745575,93.43955994,92.54945374,92.07486725,91.94107056,92.46174622,92.18849945,91.69133759,91.80198669,92.87322998,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,88.9282074,89.26953125,91.28829956,91.8470993,93.78692627,94.80474091,101.1760483,104.5052872,109.8470993,109.8271027,110.6773224,98.98397827,98.42018127,97.29618073,99.12389374,99.67521667,98.86399078,98.06204224,97.91056061,97.70832825,110.4042587,110.2490921,109.9846497,116.4004974,115.7749786,114.6884918,112.4925537,111.227478,108.5413284,108.789093,
Sweden,SWE,,84.49089813,74.81529236,86.01557922,82.64897919,83.30767059,83.11425781,82.86724854,84.75215912,88.0490036,88.90857697,89.26818848,89.32450867,89.82424164,90.9402771,90.61047363,,92.81884766,93.10736084,92.57525635,92.56974792,93.40563965,95.42191315,131.0061035,137.0941162,142.086853,147.2010345,152.1593323,173.3552551,174.9845428,170.5043182,165.631897,158.7766724,148.4850159,103.1791382,101.3420486,101.0084381,100.7870865,101.2936172,101.1530991,101.7198105,101.5286713,102.4798889,141.4691162,142.5754395,146.8891144,145.5990601,148.5285492,147.5987244,142.9828644,143.3697662,146.8340454,148.9880219,
Eswatini,SWZ,13.76006031,15.41228008,17.58407974,20.08221054,22.97348022,25.80462074,27.18000984,29.88759995,,,,,,,,,,,,,,,,,,,,,46.06629944,45.09149933,43.27487183,43.18309021,43.66981125,42.49758148,44.83423996,47.44124985,51.19113922,51.48514938,,56.36333847,61.69874954,64.53836823,67.7350235,71.53549957,75.6381073,79.07608795,85.30950165,,,,,,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,35.54347992,36.90084076,37.0960083,39.20251083,42.54690933,42.44905853,34.67049026,,44.54156113,48.49822998,53.88417816,62.24906921,73.7513504,75.75260162,,112.1196213,109.9868622,108.2745972,108.3951874,109.9382095,,114.2968292,118.7106934,119.3990479,120.4012527,114.4052277,118.9997406,,110.4523697,83.39243317,89.20848083,80.81813812,76.39344025,79.4021225,80.99124146,87.53327179,80.95040131,90.03473663,88.11142731,87.472229,77.68302917,75.5058136,84.17153168,89.75469208,90.53549194,94.5454483,101.4585037,113.5199509,106.9971695,100.9544601,102.8625412,104.6199265,78.13694763,75.88358307
Syrian Arab Republic,SYR,,19.43265915,21.67951965,23.73538017,25.71372032,27.21116066,28.8786602,30.50658989,32.26670074,34.12168884,34.60015869,34.74882889,35.38843918,37.19493866,39.75534058,42.21905899,44.19401932,44.88153076,44.55609894,43.57426834,42.30458832,40.73852158,39.73262024,40.27254105,39.61899185,39.38478851,39.68286133,40.29774094,41.11967087,41.7364006,42.36539078,43.25141907,44.93167877,60.23545074,63.48020172,66.94904327,68.85101318,70.1784668,70.87473297,72.48992157,73.50131989,74.74018097,75.38323212,48.68832016,,,,,,,39.78039169,40.00971985,40.83943939,41.12862015
Turks and Caicos Islands,TCA,,,,51.27550888,54.45293045,,,,86.06742096,,,,,,,,,,,,,,,,88.115448,,,,,86.87023163,82.53968048,,,80.02561188,85.69619751,94.29657745,,,,107.9601974,,,,,70.17678833,78.33078101,69.55201215,81.01746393,87.0552597,83.66111952,81.35719612,87.56401062,95.1763916,101.2847966
